model_seed,reset_seed,time,action_distance,rectangle,current_class_min_y,endpoint_ball_min_y,all_maps_min_y,corner_distance,upper_rectangle,vertical_contains_anchor,anchor_down,correction_down,proposal_down,emitted_down,proposal_enters_descent,emitted_enters_descent,clipping_raises_y,clipping_blocks_entry,proposal_wrong_x,current_class_can_move_down,current_class_can_enter,endpoint_ball_can_enter,full_map_can_enter,fixed_vertical_matrix_enters,fixed_vertical_matrix_moves_down
0,51000123,1,1.3479286778040327,0,3.0,2.5706822872161865,2.5706822872161865,0.7048641057019414,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True
0,51000125,1,1.6186504347638602,0,3.0,2.3281960487365723,2.3281960487365723,0.7862409015154171,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
0,51000126,1,1.6727243073995495,0,3.0,2.562256336212158,2.562256336212158,1.0509250331606883,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
0,51000127,1,1.2250934311910093,0,3.0,2.5279858112335205,2.5279858112335205,0.5502672559998011,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True
1,51000001,1,1.1958200433272808,0,3.0,2.546924591064453,2.546924591064453,0.535126212175807,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True
1,51000002,1,1.7199441673925056,0,3.0,2.317725658416748,2.317725658416748,0.8954670077211047,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
1,51000004,1,1.002184430223944,0,3.0,2.5142405033111572,2.5142405033111572,0.5023136138916016,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True
1,51000004,2,1.4682719916664928,0,3.0,2.5040526390075684,2.5040526390075684,0.7787755852994901,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
1,51000005,1,1.3075960867374885,0,3.0,2.3036375045776367,2.3036375045776367,0.440592783966189,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
1,51000006,1,1.3538152358761582,0,3.0,2.548128604888916,2.548128604888916,0.6891510809707506,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True
