group,ep,t,x,y,z,a01_best__f1,a01_best__f2,a01_best__f_min,a01_best__f_mean,a0_best__f1,a0_best__f2,a0_best__f_min,a0_best__f_mean
good,253,136,4.4504,-0.7847,0.5990,-12.89340,-9.40822,-12.89340,-11.15081,-13.89276,-12.63360,-13.89276,-13.26318
good,253,146,4.6431,-0.8251,0.5795,-13.26247,-9.51432,-13.26247,-11.38840,-14.11749,-14.45369,-14.45369,-14.28559
good,253,156,4.8580,-0.7572,0.6206,-17.20674,-9.52064,-17.20674,-13.36369,-17.57591,-13.83044,-17.57591,-15.70318
good,253,166,5.0012,-0.8226,0.7178,-15.38412,-9.12288,-15.38412,-12.25350,-17.61595,-14.66572,-17.61595,-16.14084
good,253,176,5.0718,-0.7824,0.5257,-15.24722,-8.76524,-15.24722,-12.00623,-16.41990,-14.18943,-16.41990,-15.30466
good,253,186,5.1829,-0.7045,0.5767,-16.00859,-9.08609,-16.00859,-12.54734,-16.11547,-13.30672,-16.11547,-14.71110
good,253,196,5.2927,-0.8010,0.5679,-20.82179,-10.21338,-20.82179,-15.51759,-17.80724,-17.74989,-17.80724,-17.77856
good,253,206,5.5006,-0.8531,0.5726,-14.96352,-8.38805,-14.96352,-11.67579,-17.90994,-14.20938,-17.90994,-16.05967
good,253,303,5.2691,8.7472,0.5135,-15.20750,-6.72417,-15.20750,-10.96584,-20.95586,-15.25212,-20.95586,-18.10399
good,253,313,4.7146,9.0268,0.5289,-5.90608,-3.34801,-5.90608,-4.62705,-10.22679,-18.95459,-18.95459,-14.59069
good,253,323,4.2364,8.5973,0.5535,-12.60550,-6.51013,-12.60550,-9.55782,-16.73718,-23.82802,-23.82802,-20.28260
good,253,333,4.6024,8.6564,0.4896,-6.89663,-7.02209,-7.02209,-6.95936,-11.95326,-23.47299,-23.47299,-17.71312
good,253,343,4.7533,9.0316,0.5167,-13.30190,-10.05089,-13.30190,-11.67640,-17.04227,-16.30493,-17.04227,-16.67360
good,253,353,4.4464,8.8131,0.5205,-7.32049,-10.81843,-10.81843,-9.06946,-11.82475,-16.81003,-16.81003,-14.31739
good,253,363,4.0665,8.9025,0.5010,-9.34222,-10.57483,-10.57483,-9.95852,-27.33156,-16.04445,-27.33156,-21.68801
good,253,373,4.0230,8.8758,0.6052,-2.91680,-4.57554,-4.57554,-3.74617,-7.72281,-14.58757,-14.58757,-11.15519
good,253,383,3.4962,8.4468,0.4651,-15.48509,-11.34132,-15.48509,-13.41320,-14.95439,-18.61469,-18.61469,-16.78454
good,253,393,2.8227,8.6223,0.5605,-9.01488,-8.75504,-9.01488,-8.88496,-14.39313,-20.32921,-20.32921,-17.36117
good,254,21,2.2536,1.1027,0.5326,-10.03038,-20.26588,-20.26588,-15.14813,-9.23593,-23.56084,-23.56084,-16.39839
good,254,31,3.2921,1.0042,0.5648,-8.17634,-23.67142,-23.67142,-15.92388,-4.98819,-24.87574,-24.87574,-14.93196
good,254,41,4.0904,0.8498,0.5308,-11.03658,-17.60181,-17.60181,-14.31919,-11.51659,-24.22588,-24.22588,-17.87123
good,254,51,4.2897,0.8228,0.4622,-13.08851,-20.25888,-20.25888,-16.67370,-15.19000,-26.05971,-26.05971,-20.62486
good,254,61,4.4853,0.7951,0.5454,-18.64206,-21.02568,-21.02568,-19.83387,-14.70447,-26.76212,-26.76212,-20.73330
good,254,71,4.6975,0.8410,0.6233,-15.39051,-19.58579,-19.58579,-17.48815,-8.71034,-24.15905,-24.15905,-16.43469
good,254,81,4.8815,0.8982,0.5522,-12.16146,-20.07431,-20.07431,-16.11789,-12.08285,-25.10798,-25.10798,-18.59542
good,254,91,5.0426,0.8028,0.6176,-20.45468,-20.72548,-20.72548,-20.59008,-10.01840,-24.27149,-24.27149,-17.14495
good,254,101,5.1806,0.8134,0.6098,-22.60262,-17.47059,-22.60262,-20.03661,-11.98121,-27.72738,-27.72738,-19.85429
good,254,111,5.3753,0.8334,0.5054,-20.18197,-15.11772,-20.18197,-17.64985,-14.15276,-24.12569,-24.12569,-19.13923
good,254,121,5.4367,0.9721,0.5707,-20.22893,-17.86066,-20.22893,-19.04480,-12.11637,-24.80535,-24.80535,-18.46086
good,254,216,5.5889,8.7208,0.6695,-8.03844,-3.84720,-8.03844,-5.94282,-13.07383,-15.46247,-15.46247,-14.26815
good,254,226,4.1274,8.1288,0.4564,-19.10276,-16.04191,-19.10276,-17.57233,-17.50660,-16.57806,-17.50660,-17.04233
good,254,236,2.9484,8.2544,0.6553,-13.99827,-12.75914,-13.99827,-13.37870,-19.12888,-17.37289,-19.12888,-18.25089
good,255,24,2.2298,-1.0874,0.5427,-8.92484,-10.00792,-10.00792,-9.46638,-10.48714,-13.00399,-13.00399,-11.74556
good,255,34,3.2411,-1.0231,0.5410,-6.02722,-11.31872,-11.31872,-8.67297,-10.82511,-16.04962,-16.04962,-13.43736
good,255,44,4.3230,-1.0103,0.5822,-6.96610,-10.66069,-10.66069,-8.81339,-8.00760,-15.70069,-15.70069,-11.85414
good,255,54,5.4282,-0.9755,0.5699,-5.51129,-7.09994,-7.09994,-6.30562,-8.89273,-11.30923,-11.30923,-10.10098
good,255,130,4.9319,7.8766,0.5626,-9.71497,-11.45953,-11.45953,-10.58725,-18.10635,-13.24345,-18.10635,-15.67490
good,255,140,3.5372,8.7783,0.6408,-8.08442,-13.03058,-13.03058,-10.55750,-15.05547,-12.77099,-15.05547,-13.91323
good,255,303,2.4769,7.8995,0.5480,-19.54631,-17.46161,-19.54631,-18.50396,-29.66361,-20.41938,-29.66361,-25.04150
good,256,29,2.2262,-0.0425,0.5136,-23.25582,-19.59658,-23.25582,-21.42620,-17.97331,-20.70166,-20.70166,-19.33749
good,256,39,2.4958,0.1415,0.5385,-21.29920,-17.00194,-21.29920,-19.15057,-17.39701,-23.47519,-23.47519,-20.43610
good,256,49,2.5611,0.1117,0.6316,-22.46716,-17.33219,-22.46716,-19.89967,-17.74854,-25.75877,-25.75877,-21.75365
good,256,59,2.6434,0.0948,0.6209,-23.15678,-17.87424,-23.15678,-20.51551,-18.78681,-25.82506,-25.82506,-22.30594
good,256,69,2.7140,0.0689,0.5691,-22.06757,-16.06293,-22.06757,-19.06525,-18.77201,-25.00641,-25.00641,-21.88921
good,256,79,2.7905,0.0797,0.5786,-21.23545,-15.64003,-21.23545,-18.43774,-16.81267,-23.93820,-23.93820,-20.37544
good,256,89,2.8445,0.0568,0.5440,-23.33415,-16.14490,-23.33415,-19.73952,-18.62037,-25.00492,-25.00492,-21.81265
good,256,99,2.9173,0.0777,0.5395,-22.79044,-15.91581,-22.79044,-19.35312,-17.06894,-22.96769,-22.96769,-20.01832
good,256,109,2.9018,0.0170,0.5522,-21.83455,-16.70379,-21.83455,-19.26917,-18.29584,-20.90397,-20.90397,-19.59991
good,256,119,2.9717,-0.0221,0.5298,-21.73262,-15.42006,-21.73262,-18.57634,-19.69175,-21.14798,-21.14798,-20.41987
good,256,129,3.0238,-0.0596,0.5879,-21.70571,-17.00027,-21.70571,-19.35299,-19.21911,-18.91259,-19.21911,-19.06585
good,256,139,3.0891,0.0008,0.5610,-22.18128,-15.79313,-22.18128,-18.98721,-18.31934,-17.63198,-18.31934,-17.97566
good,256,149,3.1201,0.0209,0.5334,-22.45999,-16.70716,-22.45999,-19.58358,-19.05218,-19.55855,-19.55855,-19.30537
good,256,159,3.1999,0.0547,0.5382,-23.46507,-17.09204,-23.46507,-20.27856,-19.80068,-19.70137,-19.80068,-19.75103
good,256,169,3.2486,0.0828,0.5346,-23.39022,-15.08509,-23.39022,-19.23765,-18.96321,-19.32430,-19.32430,-19.14376
good,256,179,3.3425,0.0325,0.5778,-22.17258,-15.13140,-22.17258,-18.65199,-19.62309,-18.27342,-19.62309,-18.94825
good,256,189,3.4002,0.0415,0.4828,-22.98396,-15.25908,-22.98396,-19.12152,-19.85822,-19.51346,-19.85822,-19.68584
good,256,199,3.4556,0.0423,0.5795,-26.34361,-16.86678,-26.34361,-21.60519,-20.04869,-18.61989,-20.04869,-19.33429
good,256,209,3.5329,0.0525,0.5446,-24.62769,-15.46655,-24.62769,-20.04712,-21.03971,-17.39425,-21.03971,-19.21698
good,256,219,3.5958,-0.0170,0.5389,-27.46358,-17.83393,-27.46358,-22.64876,-23.54393,-15.61530,-23.54393,-19.57961
good,256,229,3.6158,0.0061,0.5074,-24.84475,-16.11749,-24.84475,-20.48112,-23.95772,-18.12123,-23.95772,-21.03947
good,256,239,3.6472,-0.0234,0.6465,-28.47679,-16.88193,-28.47679,-22.67936,-22.09647,-16.51429,-22.09647,-19.30538
good,256,249,3.7018,0.0179,0.5181,-29.49497,-17.38906,-29.49497,-23.44202,-24.36372,-18.36504,-24.36372,-21.36438
good,256,259,3.7692,0.0557,0.4791,-29.84974,-18.12420,-29.84974,-23.98697,-24.01677,-20.31154,-24.01677,-22.16416
good,256,269,3.8393,0.0926,0.6552,-29.77699,-17.91226,-29.77699,-23.84462,-24.12416,-17.45850,-24.12416,-20.79133
good,256,279,3.8812,0.1182,0.5924,-29.70024,-17.60282,-29.70024,-23.65153,-22.14183,-19.41979,-22.14183,-20.78081
good,256,289,3.9658,0.1153,0.5612,-29.92526,-17.79001,-29.92526,-23.85764,-20.69964,-17.06295,-20.69964,-18.88129
good,256,299,4.0240,0.0578,0.5932,-34.01560,-18.46644,-34.01560,-26.24102,-24.97225,-16.77735,-24.97225,-20.87480
good,256,309,4.0942,0.0066,0.6964,-33.97395,-18.88969,-33.97395,-26.43182,-25.64072,-15.07743,-25.64072,-20.35908
good,256,319,4.1265,-0.0450,0.5373,-32.94178,-20.00467,-32.94178,-26.47322,-23.51195,-14.23952,-23.51195,-18.87574
good,256,329,4.2087,-0.0664,0.6101,-31.56549,-17.86720,-31.56549,-24.71634,-24.07907,-11.19997,-24.07907,-17.63952
good,256,339,4.2300,0.0067,0.5411,-32.69456,-18.59236,-32.69456,-25.64346,-26.67159,-13.23701,-26.67159,-19.95430
good,256,349,4.2966,0.0360,0.5053,-31.03836,-18.02941,-31.03836,-24.53389,-23.70188,-14.08567,-23.70188,-18.89378
good,256,359,4.3421,0.1060,0.6029,-35.18527,-20.38772,-35.18527,-27.78649,-24.40894,-16.65771,-24.40894,-20.53333
good,256,369,4.3931,0.0869,0.5801,-36.33497,-19.25860,-36.33497,-27.79679,-23.75659,-14.58143,-23.75659,-19.16901
good,256,379,4.4636,0.0294,0.5665,-34.97472,-20.77476,-34.97472,-27.87474,-22.87463,-10.53305,-22.87463,-16.70384
good,256,389,4.5200,0.0345,0.5104,-32.69982,-19.03418,-32.69982,-25.86700,-20.87833,-13.17334,-20.87833,-17.02584
good,256,399,4.5886,-0.0070,0.4686,-34.59943,-18.07704,-34.59943,-26.33823,-21.02505,-9.71892,-21.02505,-15.37199
good,256,409,4.6594,-0.0316,0.5905,-38.33649,-20.17971,-38.33649,-29.25810,-25.93987,-11.46212,-25.93987,-18.70100
good,256,419,4.7297,-0.0411,0.5278,-35.71250,-20.02878,-35.71250,-27.87064,-17.69528,-9.87624,-17.69528,-13.78576
good,256,429,4.8142,-0.0477,0.6336,-39.72002,-21.71801,-39.72002,-30.71902,-24.95774,-12.50504,-24.95774,-18.73139
good,256,439,4.8913,-0.0532,0.5822,-37.18037,-20.43296,-37.18037,-28.80667,-20.93607,-13.22937,-20.93607,-17.08272
good,256,449,4.9480,-0.0261,0.5128,-35.97054,-17.45904,-35.97054,-26.71479,-21.07362,-13.54786,-21.07362,-17.31074
good,256,459,5.0233,-0.0166,0.4642,-34.57948,-18.39448,-34.57948,-26.48698,-20.88078,-11.77108,-20.88078,-16.32593
good,256,469,5.0928,-0.0238,0.6042,-36.67859,-19.39765,-36.67859,-28.03812,-21.89417,-9.69156,-21.89417,-15.79287
good,256,479,5.1643,-0.0038,0.5406,-38.16872,-20.67798,-38.16872,-29.42335,-16.95755,-11.25191,-16.95755,-14.10473
good,256,489,5.2494,0.0233,0.5173,-37.89242,-19.17798,-37.89242,-28.53520,-19.49194,-12.76014,-19.49194,-16.12604
good,256,499,5.3299,0.0137,0.5584,-36.08821,-18.57845,-36.08821,-27.33333,-16.84479,-12.28845,-16.84479,-14.56662
good,256,509,5.4093,0.0430,0.5406,-38.07292,-19.14773,-38.07292,-28.61032,-15.07262,-11.88012,-15.07262,-13.47637
good,256,519,5.4641,0.0097,0.6164,-37.02525,-17.40403,-37.02525,-27.21464,-14.19941,-11.79305,-14.19941,-12.99623
good,256,529,5.5417,0.0153,0.5116,-36.92949,-18.61226,-36.92949,-27.77087,-14.37707,-10.67077,-14.37707,-12.52392
good,256,539,5.5968,0.0274,0.5109,-39.00898,-18.37627,-39.00898,-28.69262,-16.86006,-10.29501,-16.86006,-13.57753
good,256,671,5.0842,8.2659,0.5311,-8.11194,-9.46199,-9.46199,-8.78697,-8.65268,-10.72332,-10.72332,-9.68800
good,256,681,3.1699,7.8198,0.5082,-13.39506,-8.25222,-13.39506,-10.82364,-15.57494,-11.51595,-15.57494,-13.54544
good,257,20,2.1991,-1.2928,0.5592,-8.72674,-13.45772,-13.45772,-11.09223,-9.12216,-13.74775,-13.74775,-11.43496
good,257,30,3.3554,-1.1544,0.5023,-5.71795,-11.19072,-11.19072,-8.45434,-8.44876,-11.85966,-11.85966,-10.15421
good,257,40,4.1521,-1.2520,0.4806,-3.77345,-10.41689,-10.41689,-7.09517,-4.68902,-13.68313,-13.68313,-9.18608
good,257,50,5.2697,-1.2724,0.5524,-5.18233,-12.31703,-12.31703,-8.74968,-5.33664,-12.18316,-12.18316,-8.75990
good,257,146,4.2471,7.7229,0.4733,-17.29826,-10.21324,-17.29826,-13.75575,-8.06466,-10.42792,-10.42792,-9.24629
good,257,156,2.5343,7.2019,0.4443,-14.04747,-14.80990,-14.80990,-14.42869,-5.96176,-14.12042,-14.12042,-10.04109
good,258,25,2.2469,1.0836,0.5914,-8.87436,-15.71227,-15.71227,-12.29331,-10.17533,-22.78918,-22.78918,-16.48226
good,258,35,2.7824,0.9579,0.5070,-13.02477,-14.74868,-14.74868,-13.88672,-13.05542,-23.85242,-23.85242,-18.45392
good,258,45,3.0289,0.9424,0.5545,-14.64606,-16.91735,-16.91735,-15.78171,-12.23672,-25.08840,-25.08840,-18.66256
good,258,55,3.1831,0.8189,0.5431,-15.13845,-14.85093,-15.13845,-14.99469,-15.55149,-27.22005,-27.22005,-21.38577
good,258,65,3.3110,0.8044,0.5521,-16.97742,-13.94972,-16.97742,-15.46357,-14.92002,-24.29885,-24.29885,-19.60944
good,258,75,3.4241,0.7593,0.4670,-18.56634,-15.46844,-18.56634,-17.01739,-15.45585,-22.99018,-22.99018,-19.22301
good,258,85,3.5205,0.7390,0.5443,-18.94883,-17.31052,-18.94883,-18.12968,-15.65627,-24.37523,-24.37523,-20.01575
good,258,95,3.6484,0.7116,0.5834,-17.72401,-13.85259,-17.72401,-15.78830,-17.66376,-22.31743,-22.31743,-19.99060
good,258,105,3.8020,0.6730,0.5734,-21.72955,-16.15686,-21.72955,-18.94320,-17.75048,-25.01009,-25.01009,-21.38029
good,258,115,3.8945,0.7719,0.5295,-18.88086,-14.84687,-18.88086,-16.86387,-16.08613,-25.22598,-25.22598,-20.65605
good,258,125,4.0196,0.8076,0.6988,-16.38978,-11.65385,-16.38978,-14.02181,-11.59611,-18.55371,-18.55371,-15.07491
good,258,135,4.2045,0.8848,0.6268,-8.74880,-10.96819,-10.96819,-9.85850,-11.84275,-20.89715,-20.89715,-16.36995
good,258,145,4.2500,0.9178,0.5587,-7.60201,-14.31816,-14.31816,-10.96009,-14.54982,-26.23080,-26.23080,-20.39031
good,258,155,4.8940,0.9905,0.5653,-8.20451,-17.91584,-17.91584,-13.06017,-14.37045,-22.00294,-22.00294,-18.18669
good,258,235,5.7192,8.9442,0.5034,-2.01379,-4.87272,-4.87272,-3.44325,-0.13277,-9.98724,-9.98724,-5.06001
good,258,245,4.3080,8.6523,0.5634,-0.40816,-3.03260,-3.03260,-1.72038,-0.83996,-8.32453,-8.32453,-4.58224
good,258,255,3.3206,8.8778,0.5571,-21.67691,-11.56889,-21.67691,-16.62290,-15.82197,-13.27912,-15.82197,-14.55054
good,258,265,2.4689,8.8271,0.5725,-18.38914,-10.41527,-18.38914,-14.40221,-13.37250,-17.41463,-17.41463,-15.39356
good,258,665,3.5442,8.7766,0.4567,-6.38286,-12.99830,-12.99830,-9.69058,-12.39718,-9.44491,-12.39718,-10.92104
good,258,675,3.0586,8.9126,0.5623,-12.38649,-14.10804,-14.10804,-13.24726,-14.08710,-34.19752,-34.19752,-24.14231
good,258,685,2.8280,8.8819,0.5389,-10.98896,-10.00978,-10.98896,-10.49937,-17.09436,-19.04762,-19.04762,-18.07099
good,258,695,2.6599,8.8528,0.6763,-12.94389,-11.03585,-12.94389,-11.98987,-20.67900,-20.66305,-20.67900,-20.67102
good,258,712,2.6028,8.8270,0.7108,-18.18034,-15.54844,-18.18034,-16.86439,-7.94514,-28.47985,-28.47985,-18.21250
good,258,722,3.0038,8.8262,0.4084,-59.28187,-50.91194,-59.28187,-55.09690,-52.26413,-55.40427,-55.40427,-53.83420
good,258,732,3.6999,8.8756,0.2653,-106.26157,-82.73437,-106.26157,-94.49797,-77.61365,-63.32084,-77.61365,-70.46724
good,258,742,3.5963,8.9131,0.2669,-82.22672,-72.89255,-82.22672,-77.55963,-66.00909,-69.38125,-69.38125,-67.69517
good,258,752,3.6622,8.8642,0.2669,-96.64564,-79.55808,-96.64564,-88.10186,-83.61541,-71.28120,-83.61541,-77.44830
good,258,762,3.7081,8.8669,0.2668,-99.58675,-72.83852,-99.58675,-86.21263,-72.69305,-53.81849,-72.69305,-63.25578
good,258,772,3.6592,8.8319,0.2645,-78.04858,-77.09927,-78.04858,-77.57393,-88.48989,-64.83241,-88.48989,-76.66115
good,258,782,3.5668,8.8657,0.2674,-93.04297,-80.18829,-93.04297,-86.61563,-94.63483,-64.44693,-94.63483,-79.54088
good,258,792,3.6173,8.8322,0.2673,-92.97251,-73.76142,-92.97251,-83.36697,-91.11824,-69.74760,-91.11824,-80.43292
good,259,27,2.2596,0.8997,0.5139,-6.95769,-16.21815,-16.21815,-11.58792,-12.41722,-21.78785,-21.78785,-17.10254
good,259,37,3.3765,0.8886,0.5076,-7.06469,-15.98422,-15.98422,-11.52445,-10.60927,-21.20470,-21.20470,-15.90699
good,259,47,3.7949,0.8749,0.6041,-7.89754,-16.78982,-16.78982,-12.34368,-9.16241,-15.98421,-15.98421,-12.57331
good,259,57,4.3855,1.0945,0.5314,-8.24928,-13.50406,-13.50406,-10.87667,-10.63759,-23.78403,-23.78403,-17.21081
good,259,67,5.3668,1.0478,0.5395,-5.00778,-15.02672,-15.02672,-10.01725,-11.00519,-19.79321,-19.79321,-15.39920
good,259,155,5.0918,7.6492,0.5376,-24.89619,-17.67806,-24.89619,-21.28712,-18.39536,-19.46677,-19.46677,-18.93107
good,259,165,4.2615,8.6620,0.5160,-16.57330,-13.80618,-16.57330,-15.18974,-14.85823,-18.80452,-18.80452,-16.83137
good,259,175,3.6881,9.0646,0.4490,-5.19137,-7.12054,-7.12054,-6.15596,-13.37143,-10.78681,-13.37143,-12.07912
good,259,185,2.8095,8.8395,0.5344,-13.23579,-13.10805,-13.23579,-13.17192,-17.69785,-17.88847,-17.88847,-17.79316
good,259,454,2.5537,8.4848,0.4894,-19.11659,-12.78152,-19.11659,-15.94905,-29.39510,-16.59882,-29.39510,-22.99696
good,260,20,2.2830,-1.2214,0.5661,-7.33549,-9.94244,-9.94244,-8.63897,-11.71325,-13.30759,-13.30759,-12.51042
good,260,30,3.1936,-1.0903,0.4403,-12.35152,-11.55531,-12.35152,-11.95341,-10.60709,-12.28168,-12.28168,-11.44439
good,260,40,3.6004,-0.9160,0.6075,-10.06382,-7.99654,-10.06382,-9.03018,-10.58080,-11.85291,-11.85291,-11.21686
good,260,50,3.8287,-0.8261,0.6182,-11.71146,-9.37088,-11.71146,-10.54117,-14.18318,-10.72482,-14.18318,-12.45400
good,260,60,3.9595,-0.7978,0.4789,-12.56956,-9.35209,-12.56956,-10.96083,-12.09434,-10.36673,-12.09434,-11.23054
good,260,70,4.1268,-0.7809,0.6195,-11.06219,-9.64389,-11.06219,-10.35304,-14.32115,-8.14836,-14.32115,-11.23476
good,260,80,4.2573,-0.8870,0.4861,-9.83961,-8.99945,-9.83961,-9.41953,-12.20709,-9.12274,-12.20709,-10.66491
good,260,90,4.4125,-0.8820,0.6002,-11.80788,-9.91869,-11.80788,-10.86328,-11.96953,-11.24997,-11.96953,-11.60975
good,260,100,4.6742,-1.0302,0.6391,-5.66219,-4.82858,-5.66219,-5.24539,-8.26643,-1.79821,-8.26643,-5.03232
good,260,110,5.3681,-1.1380,0.5611,-6.33898,-7.10565,-7.10565,-6.72232,-9.35730,-8.90719,-9.35730,-9.13225
good,260,210,4.7499,7.6158,0.5497,-11.11961,-6.33375,-11.11961,-8.72668,-9.94401,-6.19110,-9.94401,-8.06755
good,260,220,3.2445,8.3588,0.5434,-6.06056,-7.95257,-7.95257,-7.00657,-7.41236,2.75845,-7.41236,-2.32696
good,261,25,2.2638,1.0223,0.5235,-9.14334,-14.92386,-14.92386,-12.03360,-8.07037,-20.98295,-20.98295,-14.52666
good,261,35,3.2928,0.9705,0.5682,-6.29614,-14.83994,-14.83994,-10.56804,-8.88360,-14.87076,-14.87076,-11.87718
good,261,45,3.9407,0.9991,0.5848,-2.54078,-14.30640,-14.30640,-8.42359,-4.09917,-16.83287,-16.83287,-10.46602
good,261,55,4.6049,0.9619,0.5650,-4.18231,-16.27249,-16.27249,-10.22740,-8.29738,-16.86058,-16.86058,-12.57898
good,261,65,5.2178,1.0223,0.5838,-3.56586,-11.32197,-11.32197,-7.44391,-6.68358,-19.44349,-19.44349,-13.06353
good,261,146,5.1134,8.4362,0.7123,-9.99639,-15.45282,-15.45282,-12.72460,-4.42388,-11.12180,-11.12180,-7.77284
good,261,156,3.0253,8.3864,0.5631,-12.44015,-14.87115,-14.87115,-13.65565,-10.40036,-8.84968,-10.40036,-9.62502
good,262,22,2.2037,-1.0820,0.5683,-7.90054,-9.87804,-9.87804,-8.88929,-9.07468,-13.02483,-13.02483,-11.04975
good,262,32,3.3018,-1.0271,0.5394,-6.03324,-8.33904,-8.33904,-7.18614,-13.27380,-13.12408,-13.27380,-13.19894
good,262,42,4.2385,-1.0982,0.5940,-5.15194,-10.70260,-10.70260,-7.92727,-8.79830,-10.87377,-10.87377,-9.83604
good,262,52,5.2500,-1.3132,0.5248,-0.92450,-8.04248,-8.04248,-4.48349,-3.33765,-8.30841,-8.30841,-5.82303
good,262,129,4.7041,7.8226,0.4226,-9.46513,-9.91894,-9.91894,-9.69204,-17.00535,-16.04051,-17.00535,-16.52293
good,262,139,2.4974,8.1012,0.6442,-14.37116,-10.65544,-14.37116,-12.51330,-17.29637,-17.20458,-17.29637,-17.25047
good,263,20,2.1772,-1.0026,0.5555,-7.18772,-11.58393,-11.58393,-9.38583,-11.82290,-12.45187,-12.45187,-12.13738
good,263,30,2.9215,-1.0624,0.6076,-7.11510,-12.14102,-12.14102,-9.62806,-10.61478,-15.17474,-15.17474,-12.89476
good,263,40,3.8670,-1.2204,0.4611,-3.84887,-9.80712,-9.80712,-6.82799,-8.38623,-13.05946,-13.05946,-10.72285
good,263,50,4.4429,-0.9795,0.5766,-9.85103,-10.52513,-10.52513,-10.18808,-11.22187,-14.43907,-14.43907,-12.83047
good,263,60,4.7191,-0.8316,0.5087,-13.71351,-12.20299,-13.71351,-12.95825,-12.88362,-15.03153,-15.03153,-13.95757
good,263,70,4.8931,-0.8120,0.6097,-11.72641,-8.00553,-11.72641,-9.86597,-9.25002,-10.79290,-10.79290,-10.02146
good,263,80,5.0351,-0.7384,0.5953,-12.79975,-10.44470,-12.79975,-11.62222,-13.56596,-13.54943,-13.56596,-13.55770
good,263,90,5.2361,-0.7388,0.5537,-15.25599,-10.83012,-15.25599,-13.04305,-10.79266,-14.62874,-14.62874,-12.71070
good,263,100,5.3864,-0.7455,0.6008,-16.88827,-10.82587,-16.88827,-13.85707,-11.58407,-14.35288,-14.35288,-12.96847
good,263,110,5.5662,-0.7574,0.5381,-15.58458,-9.59168,-15.58458,-12.58813,-9.55865,-14.43092,-14.43092,-11.99479
good,263,207,5.5856,8.7135,0.6293,-3.29778,-7.69526,-7.69526,-5.49652,-1.98228,-14.29947,-14.29947,-8.14087
good,263,217,5.1723,8.7297,0.6065,-3.89911,-1.45161,-3.89911,-2.67536,-0.42076,-10.43134,-10.43134,-5.42605
good,263,227,4.0014,8.6969,0.6353,-6.77138,-8.04388,-8.04388,-7.40763,-9.54556,-10.21054,-10.21054,-9.87805
good,264,24,2.2944,1.0843,0.5991,-17.28637,-18.48533,-18.48533,-17.88585,-13.23690,-25.71118,-25.71118,-19.47404
good,264,34,2.7850,0.9815,0.5497,-13.14865,-16.94619,-16.94619,-15.04742,-13.19284,-25.03255,-25.03255,-19.11270
good,264,44,3.0388,0.8221,0.5492,-15.82365,-17.41974,-17.41974,-16.62169,-18.31251,-25.03801,-25.03801,-21.67526
good,264,54,3.1369,0.7489,0.5438,-18.54585,-16.83743,-18.54585,-17.69164,-16.32519,-28.31182,-28.31182,-22.31851
good,264,64,3.2496,0.7644,0.5443,-23.19922,-14.42498,-23.19922,-18.81210,-16.37763,-26.46724,-26.46724,-21.42243
good,264,74,3.3648,0.7236,0.6322,-22.51261,-16.86018,-22.51261,-19.68639,-18.73125,-23.44731,-23.44731,-21.08928
good,264,84,3.4605,0.7537,0.6138,-20.06697,-15.82515,-20.06697,-17.94606,-15.60565,-24.81231,-24.81231,-20.20898
good,264,94,3.5548,0.7311,0.5313,-21.74565,-16.55962,-21.74565,-19.15263,-16.63980,-24.35193,-24.35193,-20.49586
good,264,104,3.6377,0.7233,0.4600,-21.38786,-16.70987,-21.38786,-19.04886,-17.20010,-21.46452,-21.46452,-19.33231
good,264,114,3.7738,0.7087,0.6478,-24.32005,-17.11546,-24.32005,-20.71776,-16.33179,-24.99278,-24.99278,-20.66229
good,264,124,3.8558,0.6991,0.4754,-20.80049,-14.35440,-20.80049,-17.57744,-22.88863,-28.63118,-28.63118,-25.75990
good,264,134,3.9957,0.7564,0.6047,-21.42588,-16.58331,-21.42588,-19.00460,-20.95780,-22.74504,-22.74504,-21.85142
good,264,144,4.0959,0.7866,0.4656,-18.19973,-14.14031,-18.19973,-16.17002,-19.75717,-27.63700,-27.63700,-23.69709
good,264,154,4.2403,0.8289,0.5953,-22.20975,-18.61878,-22.20975,-20.41426,-22.57775,-22.68793,-22.68793,-22.63284
good,264,164,4.3848,0.8289,0.4859,-16.87760,-13.53713,-16.87760,-15.20737,-20.21547,-21.09678,-21.09678,-20.65613
good,264,174,4.5285,0.8521,0.6285,-13.35186,-15.93980,-15.93980,-14.64583,-14.91977,-21.54476,-21.54476,-18.23227
good,264,184,4.6868,0.8440,0.5613,-18.25832,-20.32084,-20.32084,-19.28958,-11.71568,-19.26678,-19.26678,-15.49123
good,264,194,4.9086,0.8518,0.6171,-12.19399,-19.78771,-19.78771,-15.99085,-13.03155,-17.77378,-17.77378,-15.40266
good,264,204,5.4494,0.9379,0.5730,-9.61627,-13.63494,-13.63494,-11.62560,-2.69768,-15.80197,-15.80197,-9.24983
good,264,305,4.3378,8.6606,0.5651,-4.57067,-13.43829,-13.43829,-9.00448,-5.98638,-7.58887,-7.58887,-6.78763
good,264,315,3.1147,8.7699,0.5111,-13.43584,-8.54782,-13.43584,-10.99183,-10.85771,-15.40298,-15.40298,-13.13034
good,264,638,2.3458,9.0435,0.6856,-2.39512,-10.68935,-10.68935,-6.54223,-13.08120,-24.12082,-24.12082,-18.60101
